obsDate,date,next_date,SPRealIndex,SPRealValuation,SPValuationLevel,sp12fwd,sp36fwd,sp60fwd,sp84fwd,sp120fwd
19630930,9/30/1963,10/31/1963,482.2728541,1046.590448,expensive,0.010499558,0.000380331,0.003572353,-0.001098017,0.0001847
19631031,10/31/1963,11/30/1963,482.0402702,1042.099034,expensive,0.011991119,-8.83E-06,0.00389706,-0.000893271,0.000442804
19631130,11/30/1963,12/31/1963,479.4875925,1031.191313,expensive,0.012767519,0.001505,0.004198235,-0.000898575,-0.000178952
19631231,12/31/1963,1/31/1964,488.282303,1051.723493,expensive,0.009821847,0.001126155,0.004026114,-0.000382264,-0.000993592
19640131,1/31/1964,2/29/1964,503.4463851,1089.579699,expensive,0.009413651,0.001331974,0.002754955,-0.000296239,-0.001201219
19640229,2/29/1964,3/31/1964,509.7925551,1102.412312,expensive,0.009001652,0.001934046,0.00237587,-1.91E-05,-0.001643084
19640331,3/31/1964,4/30/1964,519.2354097,1124.227753,expensive,0.007306443,0.001996315,0.001570963,3.77E-05,-0.001549844
19640430,4/30/1964,5/31/1964,526.8949429,1140.268518,expensive,0.006931659,0.001988912,0.001572323,0.000236955,-0.00214073
19640531,5/31/1964,6/30/1964,532.1906265,1149.892977,expensive,0.007354751,0.002129213,0.001899005,-0.000100708,-0.002579726
19640630,6/30/1964,7/31/1964,527.4788187,1132.568951,expensive,0.003538281,0.001951407,0.001067715,-0.000301815,-0.002559465
19640731,7/31/1964,8/31/1964,545.466615,1176.199832,expensive,0.000641187,0.001421348,-0.000338511,-0.000812687,-0.003937327
19640831,8/31/1964,9/30/1964,539.3629724,1155.026022,expensive,0.003141613,0.002097747,-0.000329321,-0.000917861,-0.004292169
19640930,9/30/1964,10/31/1964,547.0305959,1170.425157,expensive,0.004728547,0.002016615,-0.000545469,-0.000820602,-0.005420216
19641031,10/31/1964,11/30/1964,556.6413255,1190.957337,expensive,0.004891945,0.001415127,-0.000742731,-0.001308733,-0.005483172
19641130,11/30/1964,12/31/1964,558.876348,1192.240598,expensive,0.005272628,0.000345451,-0.000773398,-0.001917472,-0.005305631
19641231,12/31/1964,1/31/1965,549.3610603,1161.442328,expensive,0.006085143,0.001529149,-0.001477637,-0.000974543,-0.00578363
19650131,1/31/1965,2/28/1965,563.6542541,1194.80712,expensive,0.005400856,0.000585083,-0.002090997,-0.000791174,-0.005369884
19650228,2/28/1965,3/31/1965,567.9445027,1201.223427,expensive,0.003706543,-0.000980846,-0.002891213,-0.000718696,-0.004669142
19650331,3/31/1965,4/30/1965,566.8159685,1193.523859,expensive,0.000141359,-0.001510641,-0.002656878,-0.000440727,-0.004306238
19650430,4/30/1965,5/31/1965,572.596392,1204.43158,expensive,0.001315332,0.000114645,-0.00346582,-0.000465904,-0.004325832
19650531,5/31/1965,6/30/1965,581.2952257,1223.038867,expensive,-0.004418739,0.000255264,-0.005790768,-0.000791679,-0.003982156
19650630,6/30/1965,7/31/1965,550.3575082,1138.343626,expensive,-0.000785846,0.002358872,-0.005061685,-0.000132732,-0.003375398
19650731,7/31/1965,8/31/1965,549.6797526,1132.568951,expensive,-0.001126016,0.002186217,-0.005091255,-0.000260118,-0.003446296
19650831,8/31/1965,9/30/1965,560.0847524,1156.309283,expensive,-0.008367528,0.000981443,-0.004919663,-9.38E-05,-0.004248784
19650930,9/30/1965,10/31/1965,578.9680493,1201.223427,expensive,-0.014087111,0.000877886,-0.004582845,-0.00068627,-0.004669083
19651031,10/31/1965,11/30/1965,590.2961914,1227.530282,expensive,-0.016909558,0.000867413,-0.004627193,-0.00094826,-0.004497586
19651130,11/30/1965,12/31/1965,595.3799563,1237.154741,expensive,-0.013525147,0.000983675,-0.004866035,-0.000492421,-0.004486036
19651231,12/31/1965,1/31/1966,590.9773025,1221.755606,expensive,-0.012528526,0.00140786,-0.003716567,-0.000183128,-0.004578571
19660131,1/31/1966,2/28/1966,601.3946085,1245.495939,expensive,-0.010818584,-0.000346578,-0.003377636,-0.000325145,-0.004002759
19660228,2/28/1966,3/31/1966,593.7760496,1222.397237,expensive,-0.006906057,-0.000276281,-0.002568352,-0.000683526,-0.0036076
19660331,3/31/1966,4/30/1966,567.7782807,1152.4595,expensive,-0.001458857,0.000135671,-0.001436732,-0.000446793,-0.003205022
19660430,4/30/1966,5/31/1966,581.7059445,1184.54103,expensive,-0.002280255,-0.000128458,-0.001317662,-0.001038631,-0.003368062
19660531,5/31/1966,6/30/1966,551.275062,1103.695573,expensive,0.003451628,0.002186338,-0.000728194,-0.000816421,-0.00303382
19660630,6/30/1966,7/31/1966,545.1919492,1085.088285,expensive,0.003101786,0.000862046,-0.000973028,-0.001031307,-0.002933173
19660731,7/31/1966,8/31/1966,542.3023318,1073.538934,expensive,0.004748872,-0.000402575,-0.001040796,-0.000878198,-0.002735676
19660831,8/31/1966,9/30/1966,506.5777318,979.2192333,fair,0.011519157,0.001193103,-0.000239822,-0.00050354,-0.002280574
19660930,9/30/1966,10/31/1966,488.9215083,931.0969371,fair,0.015408409,0.002210407,0.00072287,0.000100859,-0.00183529
19661031,10/31/1966,11/30/1966,481.8870407,909.9231268,fair,0.016262993,0.002767987,0.000571296,0.000636362,-0.002044031
19661130,11/30/1966,12/31/1966,506.1828751,966.386621,fair,0.009288872,0.001461843,-0.001033957,-0.000900646,-0.002522353
19661231,12/31/1966,1/31/1967,508.4847851,968.3115128,fair,0.01103083,-0.000314935,-7.57E-05,-0.001902055,-0.00230234
19670131,1/31/1967,2/28/1967,528.1753316,1012.584025,fair,0.007172978,-0.001679085,-2.41E-05,-0.002286874,-0.002730529
19670228,2/28/1967,3/31/1967,546.5520501,1053.648385,expensive,0.000256975,-0.003752184,-0.000366272,-0.00317614,-0.003325024
19670331,3/31/1967,4/30/1967,557.9250907,1077.388718,expensive,-0.003214426,-0.003988964,-0.000353518,-0.003069627,-0.003582436
19670430,4/30/1967,5/31/1967,566.0044906,1093.429483,expensive,0.001308859,-0.005454726,-0.000459281,-0.003910577,-0.003897728
19670531,5/31/1967,6/30/1967,574.5880955,1110.111879,expensive,0.001732904,-0.009328909,-0.000914929,-0.004597844,-0.004085639
19670630,6/30/1967,7/31/1967,565.8671669,1084.446654,expensive,0.004760676,-0.009208121,-0.000649012,-0.004492696,-0.003964876
19670731,7/31/1967,8/31/1967,574.1037412,1100.48742,expensive,0.002935795,-0.009693044,-0.001088736,-0.006233901,-0.004046719
19670831,8/31/1967,9/30/1967,581.6725539,1115.244924,expensive,-0.000207299,-0.009249982,-0.000761685,-0.007030705,-0.0043856
19670930,9/30/1967,10/31/1967,588.2210843,1127.435906,expensive,0.001312361,-0.008078507,-0.001225037,-0.008607429,-0.004632963
19671031,10/31/1967,11/30/1967,585.7339334,1117.811446,expensive,0.003248803,-0.007496466,-0.001198251,-0.008439586,-0.004838981
19671130,11/30/1967,12/31/1967,565.8700661,1065.839367,expensive,0.007187301,-0.006697966,0.000157866,-0.007727523,-0.004540053
19671231,12/31/1967,1/31/1968,580.4509216,1097.279267,expensive,0.005721275,-0.005695047,4.32E-05,-0.008917678,-0.004815559
19680131,1/31/1968,2/29/1968,575.6524154,1081.880132,expensive,0.002605872,-0.004414191,0.000273918,-0.007922013,-0.005118944
19680229,2/29/1968,3/31/1968,548.2400559,1011.942395,fair,0.005820237,-0.002064226,0.000372879,-0.00624984,-0.004878975
19680331,3/31/1968,4/30/1968,536.813959,980.5024946,fair,0.005080295,-0.000836791,0.000309147,-0.005504352,-0.004780028
19680430,4/30/1968,5/31/1968,574.9645131,1067.122628,expensive,0.00058602,-0.001872304,-0.001259804,-0.006228894,-0.005056135
19680531,5/31/1968,6/30/1968,586.6616643,1089.579699,expensive,0.001374483,-0.002941834,-0.002179896,-0.005798193,-0.004885566
19680630,6/30/1968,7/31/1968,599.1353158,1113.320032,expensive,-0.005276324,-0.004242533,-0.003016322,-0.005832942,-0.005125381
19680731,7/31/1968,8/31/1968,594.6896356,1097.279267,expensive,-0.008892391,-0.004296215,-0.002766411,-0.005860231,-0.005162819
19680831,8/31/1968,9/30/1968,580.2273871,1058.139799,expensive,-0.007732549,-0.004170323,-0.002967328,-0.00649031,-0.004435335
19680930,9/30/1968,10/31/1968,597.5579128,1092.787852,expensive,-0.010089549,-0.004368807,-0.003202952,-0.007046355,-0.004739406
19681031,10/31/1968,11/30/1968,609.0201096,1113.320032,expensive,-0.011207837,-0.005551771,-0.003011452,-0.006796871,-0.005237402
19681130,11/30/1968,12/31/1968,616.8414943,1126.152644,expensive,-0.012090643,-0.007215319,-0.004556139,-0.006830199,-0.005879346
19681231,12/31/1968,1/31/1969,621.7017995,1131.285689,expensive,-0.017696909,-0.005710174,-0.006013298,-0.007144184,-0.005854995
19690131,1/31/1969,2/28/1969,593.9377413,1061.347952,expensive,-0.014816105,-0.003299779,-0.005157393,-0.005569693,-0.005237124
19690228,2/28/1969,3/31/1969,587.8995469,1042.740664,expensive,-0.017333765,-0.00263619,-0.005662038,-0.005035308,-0.005369275
19690331,3/31/1969,4/30/1969,570.5581746,997.8265212,fair,-0.013832762,-0.001211152,-0.004670651,-0.004636748,-0.005042149
19690430,4/30/1969,5/31/1969,579.0220527,1012.584025,fair,-0.018259057,-0.001397094,-0.005853784,-0.004756463,-0.005090738
19690531,5/31/1969,6/30/1969,596.4181791,1047.232079,expensive,-0.031094115,-0.002560677,-0.007058458,-0.005271031,-0.005634376
19690630,6/30/1969,7/31/1969,562.3765178,966.386621,fair,-0.027108716,-0.000909804,-0.006186645,-0.004559695,-0.005069892
19690731,7/31/1969,8/31/1969,534.4995879,900.2986675,fair,-0.023122535,0.000170972,-0.007536143,-0.003735577,-0.004651959
19690831,8/31/1969,9/30/1969,528.8101538,884.2579021,fair,-0.019810098,0.001377141,-0.008255018,-0.003769293,-0.004265117
19690930,9/30/1969,10/31/1969,529.4171111,882.3330103,fair,-0.015458333,0.000884,-0.010294962,-0.003569159,-0.004267658
19691031,10/31/1969,11/30/1969,532.3798537,885.5411634,fair,-0.014530366,0.000655927,-0.010223614,-0.004106325,-0.004697335
19691130,11/30/1969,12/31/1969,533.534843,884.8995327,fair,-0.015190557,0.001897557,-0.009837864,-0.004229866,-0.004851967
19691231,12/31/1969,1/31/1970,502.7523224,813.6785344,fair,-0.005109506,0.004063812,-0.010089622,-0.003154085,-0.004116793
19700131,1/31/1970,2/28/1970,497.1944694,798.2793996,fair,-0.001032341,0.004526608,-0.008648771,-0.003181148,-0.003902158
19700228,2/28/1970,3/31/1970,477.4936777,752.0819952,fair,0.005320851,0.004459308,-0.006447071,-0.003141956,-0.003353899
19700331,3/31/1970,4/30/1970,483.2924679,762.3480851,fair,0.006242092,0.003432734,-0.005955599,-0.003408209,-0.004379305
19700430,4/30/1970,5/31/1970,465.0904404,720.0004644,fair,0.012056125,0.003791339,-0.005185845,-0.003230443,-0.004284236
19700531,5/31/1970,6/30/1970,410.6793291,598.7322779,fair,0.02089413,0.006273384,-0.002173544,-0.001838523,-0.002952866
19700630,6/30/1970,7/31/1970,406.2086696,587.1829268,fair,0.019657441,0.00576781,-0.00168911,-0.001717771,-0.002430906
19700731,7/31/1970,8/31/1970,404.9892555,582.6915125,fair,0.019126281,0.006060957,-0.001801338,-0.001626865,-0.002031952
19700831,8/31/1970,9/30/1970,416.9258211,606.4318453,fair,0.015031677,0.004235335,-0.003577905,-0.002300866,-0.002076768
19700930,9/30/1970,10/31/1970,439.7808834,653.9125109,fair,0.012441462,0.003177708,-0.004755321,-0.003156301,-0.002387187
19701031,10/31/1970,11/30/1970,447.194158,668.0283845,fair,0.009082888,0.003560314,-0.004367979,-0.003700058,-0.002361344
19701130,11/30/1970,12/31/1970,444.6278753,660.9704477,fair,0.005635241,0.001500168,-0.004106038,-0.003615233,-0.002033463
19701231,12/31/1970,1/31/1971,472.8525336,720.0004644,fair,0.005675894,-0.002420024,-0.005440574,-0.004438635,-0.002756252
19710131,1/31/1971,2/28/1971,491.0731745,757.8566707,fair,0.005949109,-0.00331284,-0.004627881,-0.005420981,-0.003166107
19710228,2/28/1971,3/31/1971,508.9761353,794.4296159,fair,0.004104343,-0.005432426,-0.004646849,-0.006085297,-0.003839342
19710331,3/31/1971,4/30/1971,520.8838601,818.1699487,fair,0.003957213,-0.005254196,-0.004973313,-0.006469987,-0.003779185
19710430,4/30/1971,5/31/1971,537.4874317,851.5347407,fair,0.00201165,-0.007688662,-0.005418462,-0.006420633,-0.004018326
19710531,5/31/1971,6/30/1971,527.70755,828.4360385,fair,0.002517953,-0.008364102,-0.005339446,-0.005718594,-0.004095569
19710630,6/30/1971,7/31/1971,514.274043,797.6377689,fair,0.004721863,-0.007827316,-0.004893318,-0.005503744,-0.00391253
19710731,7/31/1971,8/31/1971,509.4725182,785.4467872,fair,0.004509171,-0.011228153,-0.004430557,-0.00553422,-0.004125744
19710831,8/31/1971,9/30/1971,499.3406074,761.7064544,fair,0.008909843,-0.012165556,-0.004321326,-0.004548911,-0.00398548
19710930,9/30/1971,10/31/1971,510.5936941,783.5218954,fair,0.005668872,-0.016152647,-0.004393449,-0.004898234,-0.005007681
19711031,10/31/1971,11/30/1971,498.6914245,755.9317789,fair,0.007415258,-0.01522353,-0.004659359,-0.005102672,-0.004719512
19711130,11/30/1971,12/31/1971,475.7348179,705.2429602,fair,0.015247988,-0.013211334,-0.004010749,-0.005306786,-0.00413616
19711231,12/31/1971,1/31/1972,506.180994,766.8394994,fair,0.011625047,-0.017004833,-0.004528997,-0.005917061,-0.004614375
19720131,1/31/1972,2/29/1972,527.4122235,809.18712,fair,0.008663057,-0.016053542,-0.005436961,-0.006067414,-0.005427973
19720229,2/29/1972,3/31/1972,534.6718806,822.0197324,fair,0.003952729,-0.01388685,-0.006283777,-0.006540597,-0.005764999
19720331,3/31/1972,4/30/1972,546.2155352,844.4768039,fair,9.89E-05,-0.013325766,-0.006811353,-0.006684005,-0.006202891
19720430,4/30/1972,5/31/1972,550.6201413,851.5347407,fair,-0.002693757,-0.013332332,-0.007336175,-0.006673728,-0.005896326
19720531,5/31/1972,6/30/1972,543.8958021,834.8523447,fair,-0.004591932,-0.011426601,-0.007256349,-0.006951675,-0.005860681
19720630,6/30/1972,7/31/1972,544.2554054,833.5690835,fair,-0.007075874,-0.010941618,-0.00728074,-0.006852786,-0.006458624
19720731,7/31/1972,8/31/1972,537.7995781,818.1699487,fair,-0.00545258,-0.010880714,-0.007004701,-0.006718929,-0.006419828
19720831,8/31/1972,9/30/1972,555.6877612,852.8180019,fair,-0.011235514,-0.013943681,-0.008009516,-0.006683228,-0.006681575
19720930,9/30/1972,10/31/1972,546.536242,831.6441916,fair,-0.008577212,-0.013962313,-0.008040889,-0.006475512,-0.005642598
19721031,10/31/1972,11/30/1972,545.1007329,826.5111467,fair,-0.005817204,-0.012779347,-0.00847971,-0.00699159,-0.004968566
19721130,11/30/1972,12/31/1972,571.2554282,878.4832266,fair,-0.016382724,-0.013804473,-0.009237973,-0.00774462,-0.005005534
19721231,12/31/1972,1/31/1973,581.9560126,898.3737757,fair,-0.024561014,-0.014834605,-0.009674278,-0.007622767,-0.005044128
19730131,1/31/1973,2/28/1973,585.1914968,902.2235594,fair,-0.024550685,-0.012583857,-0.010511807,-0.007514486,-0.004815517
19730228,2/28/1973,3/31/1973,560.6439324,849.6098489,fair,-0.024354351,-0.010430439,-0.01013083,-0.006702416,-0.004319708
19730331,3/31/1973,4/30/1973,546.864146,818.8115793,fair,-0.019818696,-0.009640891,-0.009869204,-0.007727322,-0.003823917
19730430,4/30/1973,5/31/1973,533.1059016,788.6549403,fair,-0.022383879,-0.0088034,-0.008852465,-0.007745197,-0.00335512
19730531,5/31/1973,6/30/1973,514.7361809,748.2322115,fair,-0.023018327,-0.008207751,-0.007591236,-0.006906973,-0.002778329
19730630,6/30/1973,7/31/1973,499.9500226,716.1506807,fair,-0.021127935,-0.00737086,-0.007234439,-0.005944642,-0.00244116
19730731,7/31/1973,8/31/1973,503.7373514,721.2837256,fair,-0.032741051,-0.007069791,-0.007559227,-0.005500341,-0.002504022
19730831,8/31/1973,9/30/1973,485.5976467,682.144258,fair,-0.034170997,-0.006426986,-0.005903342,-0.004781955,-0.002452605
19730930,9/30/1973,10/31/1973,493.0813071,694.9768704,fair,-0.045549602,-0.006352969,-0.00627586,-0.004772142,-0.002375288
19731031,10/31/1973,11/30/1973,508.3469376,722.5669869,fair,-0.047268645,-0.008298283,-0.007463351,-0.004899197,-0.002625879
19731130,11/30/1973,12/31/1973,469.3007176,641.7215292,fair,-0.038499266,-0.006306336,-0.007202554,-0.003547876,-0.002097836
19731231,12/31/1973,1/31/1974,433.4006975,567.2923777,cheap,-0.038078532,-0.00323634,-0.005696692,-0.00290035,-0.001479755
19740131,1/31/1974,2/28/1974,435.8642844,569.8589002,cheap,-0.032272997,-0.003765726,-0.005316855,-0.003103222,-0.001472043
19740228,2/28/1974,3/31/1974,418.5656683,533.2859551,cheap,-0.021258927,-0.003672422,-0.005076512,-0.003156591,-0.00164025
19740331,3/31/1974,4/30/1974,431.1155073,555.7430266,cheap,-0.020257499,-0.004778989,-0.005413647,-0.003147038,-0.001893445
19740430,4/30/1974,5/31/1974,407.5295931,506.9790998,cheap,-0.014919362,-0.003867747,-0.004327692,-0.002445324,-0.001450849
19740531,5/31/1974,6/30/1974,390.5025787,471.6894159,cheap,-0.006669544,-0.002890494,-0.004210293,-0.002266198,-0.001168559
19740630,6/30/1974,7/31/1974,387.9874191,464.6314792,cheap,-0.004621045,-0.002733297,-0.003953139,-0.002234765,-0.001323166
19740731,7/31/1974,8/31/1974,340.0737134,368.3868867,cheap,0.005551489,0.001056708,-0.001767775,-0.001081854,-0.000362282
19740831,8/31/1974,9/30/1974,322.2502525,331.8139416,cheap,0.003575468,0.001786311,-0.000275216,-0.000479733,0.000761086
19740930,9/30/1974,10/31/1974,285.4534197,258.6680514,cheap,0.012239876,0.00464079,0.001759646,-0.000231267,0.001821141
19741031,10/31/1974,11/30/1974,288.2823615,262.5178351,cheap,0.014747807,0.003562432,0.000828944,-0.000217789,0.001653397
19741130,11/30/1974,12/31/1974,295.6725391,275.992078,cheap,0.013468571,0.002897376,0.00013393,-0.0002468,0.001521818
19741231,12/31/1974,1/31/1975,274.4366124,233.6444573,cheap,0.018135732,0.004756053,0.001856035,0.000695821,0.002055965
19750131,1/31/1975,2/28/1975,295.9098814,274.0671862,cheap,0.01907211,0.001421549,0.000844456,-0.000874158,0.001768142
19750228,2/28/1975,3/31/1975,324.3186979,327.9641579,cheap,0.014321962,-0.001680291,-0.000260726,-0.002284205,0.001408114
19750331,3/31/1975,4/30/1975,338.081186,353.6293826,cheap,0.011153523,-0.003089941,-0.002803011,-0.00315023,0.000964524
19750430,4/30/1975,5/31/1975,340.7268772,358.1207969,cheap,0.010893039,-0.002319695,-0.003382628,-0.002709466,0.000919764
19750531,5/31/1975,6/30/1975,360.4668674,395.9770032,cheap,0.005064619,-0.002756103,-0.003732187,-0.003475287,0.000618852
19750630,6/30/1975,7/31/1975,367.0581849,408.1679849,cheap,0.0036364,-0.003474405,-0.003172702,-0.004537341,0.000626248
19750731,7/31/1975,8/31/1975,363.5003537,401.1100482,cheap,0.005980187,-0.003535524,-0.002262566,-0.00450802,0.0008527
19750831,8/31/1975,9/30/1975,336.3775018,349.1379682,cheap,0.011314571,0.000359607,-0.000575631,-0.003569244,0.001303156
19750930,9/30/1975,10/31/1975,330.6159296,338.2302478,cheap,0.014250821,0.000643476,-1.91E-05,-0.002077006,0.00123941
19751031,10/31/1975,11/30/1975,344.0937338,364.537103,cheap,0.007625989,-0.001598639,-0.000354709,-0.001621089,0.000973858
19751130,11/30/1975,12/31/1975,347.5384849,371.5950398,cheap,0.006111688,-0.003660691,3.91E-05,-0.001234561,0.001362184
19751231,12/31/1975,1/31/1976,341.1591563,359.4040581,cheap,0.01023378,-0.002846886,-7.19E-05,-0.000848209,0.001900426
19760131,1/31/1976,2/29/1976,372.0098265,419.717336,cheap,0.001903711,-0.004461129,-0.001704333,-0.001486228,0.001195381
19760229,2/29/1976,3/31/1976,385.1335716,445.3825607,cheap,-0.0040803,-0.006148531,-0.003031835,-0.001700823,0.001369021
19760331,3/31/1976,4/30/1976,386.4986371,447.9490831,cheap,-0.005232992,-0.005988087,-0.002585058,-0.001330928,0.001856645
19760430,4/30/1976,5/31/1976,388.3075487,451.7988668,cheap,-0.007576918,-0.005870712,-0.00261819,-0.001020143,0.002038005
19760531,5/31/1976,6/30/1976,383.0538073,441.532777,cheap,-0.007066558,-0.00648218,-0.002851692,-0.000451434,0.002148779
19760630,6/30/1976,7/31/1976,383.4300388,442.1744076,cheap,-0.007215245,-0.006260349,-0.002931743,-0.000328432,0.002331863
19760731,7/31/1976,8/31/1976,390.5447343,456.2902811,cheap,-0.008361553,-0.006790184,-0.003820931,-0.000547264,0.002006404
19760831,8/31/1976,9/30/1976,385.2948543,446.0241913,cheap,-0.009531107,-0.00542204,-0.003649634,-0.0007493,0.002271604
19760930,9/30/1976,10/31/1976,392.2766052,459.4984342,cheap,-0.012568326,-0.00589749,-0.005621912,-0.000670568,0.001855932
19761031,10/31/1976,11/30/1976,377.0681622,429.9834259,cheap,-0.011686499,-0.006076358,-0.004779664,-0.000194849,0.002149249
19761130,11/30/1976,12/31/1976,373.9849904,423.5671197,cheap,-0.010888131,-0.006303537,-0.004261571,-0.000294193,0.002478882
19761231,12/31/1976,1/31/1977,385.7364899,446.0241913,cheap,-0.014101355,-0.006363112,-0.004699753,-0.000726933,0.002334452
19770131,1/31/1977,2/28/1977,380.6060299,435.7581014,cheap,-0.016711172,-0.005584513,-0.005418985,-0.000489035,0.002912665
19770228,2/28/1977,3/31/1977,366.7302678,408.1679849,cheap,-0.015282534,-0.003848431,-0.00524622,-0.00076932,0.003695969
19770331,3/31/1977,4/30/1977,362.9744482,401.1100482,cheap,-0.015190354,-0.006645196,-0.005594429,-0.000656784,0.004084089
19770430,4/30/1977,5/31/1977,354.5589619,384.4276521,cheap,-0.010275207,-0.006743086,-0.004456476,-0.000415035,0.004145902
19770531,5/31/1977,6/30/1977,351.9104618,378.6529766,cheap,-0.00626637,-0.005552999,-0.004465014,-0.000430587,0.004175524
19770630,6/30/1977,7/31/1977,351.6281545,377.3697154,cheap,-0.006844371,-0.004094889,-0.005636509,-0.000718824,0.004502361
19770731,7/31/1977,8/31/1977,353.2598434,379.9362378,cheap,-0.008225208,-0.002977154,-0.005834955,-0.000970421,0.00468123
19770831,8/31/1977,9/30/1977,343.6540947,360.6873193,cheap,-0.000704644,-0.001553873,-0.005353634,0.000321704,0.005372393
19770930,9/30/1977,10/31/1977,337.3588847,347.854707,cheap,0.000247932,-0.000592588,-0.003244307,0.00061272,0.005209966
19771031,10/31/1977,11/30/1977,327.7293071,328.6057885,cheap,-0.000735408,0.000762322,-0.001457422,0.000835238,0.004359276
19771130,11/30/1977,12/31/1977,328.1786374,328.6057885,cheap,-0.00620563,0.001657335,-0.000773096,0.000932293,0.003224986
19771231,12/31/1977,1/31/1978,325.6874604,322.831113,cheap,-0.004673085,0.001169307,-0.000413978,0.000898785,0.003154343
19780131,1/31/1978,2/28/1978,311.4474823,294.5993659,cheap,0.001424076,0.002095266,0.000880774,0.001916681,0.003830367
19780228,2/28/1978,3/31/1978,305.2820808,282.4083842,cheap,0.00091724,0.00140122,0.001491414,0.002731716,0.004227291
19780331,3/31/1978,4/30/1978,302.4899908,275.992078,cheap,0.002459085,0.002499352,0.00222137,0.002702152,0.00451277
19780430,4/30/1978,5/31/1978,313.4287863,295.8826271,cheap,0.000239989,0.001587059,0.002142225,0.002308104,0.004078995
19780531,5/31/1978,6/30/1978,326.4185092,319.6229599,cheap,-0.006113611,-0.000308511,0.002034577,0.002065261,0.003506296
19780630,6/30/1978,7/31/1978,323.902253,314.489915,cheap,-0.004721432,-0.000199699,0.002352119,0.002383671,0.004000215
19780731,7/31/1978,8/31/1978,320.0577318,306.7903476,cheap,-0.003783792,-0.000839298,0.002551182,0.002733367,0.004017878
19780831,8/31/1978,9/30/1978,340.7605019,344.6465539,cheap,-0.00603037,-0.002670806,0.000998131,0.001707534,0.003294569
19780930,9/30/1978,10/31/1978,338.3640857,339.513509,cheap,-0.005372075,-0.005263056,0.001525283,0.00149481,0.003435264
19781031,10/31/1978,11/30/1978,324.8498526,313.2066537,cheap,-0.005807167,-0.003825471,0.002211593,0.002076357,0.004037275
19781130,11/30/1978,12/31/1978,304.6277468,274.7088168,cheap,-0.00181685,-0.001404699,0.003006881,0.003514845,0.004374443
19781231,12/31/1978,1/31/1979,307.9265225,279.8418617,cheap,-0.000314896,-0.001574775,0.002737182,0.003934989,0.004441197
19790131,1/31/1979,2/28/1979,316.8155175,295.8826271,cheap,-0.001466443,-0.003935943,0.00237277,0.003619599,0.00442957
19790228,2/28/1979,3/31/1979,308.660845,279.2002311,cheap,0.00282,-0.003955268,0.001796011,0.004590829,0.004862767
19790331,3/31/1979,4/30/1979,311.5491799,283.6916454,cheap,-0.007204319,-0.005080292,0.001626757,0.005218673,0.004703247
19790430,4/30/1979,5/31/1979,314.3327198,287.5414291,cheap,-0.01019404,-0.004082387,0.001425994,0.005427455,0.004846464
19790531,5/31/1979,6/30/1979,303.3286897,265.7259881,cheap,-0.004279017,-0.00331503,0.001873174,0.005847761,0.005412665
19790630,6/30/1979,7/31/1979,306.0610518,269.5757718,cheap,-0.000718864,-0.005538913,0.001306807,0.006014239,0.005576579
19790731,7/31/1979,8/31/1979,305.850338,268.2925106,cheap,0.003077537,-0.005721925,0.001043211,0.005776371,0.005773259
19790831,8/31/1979,9/30/1979,316.972635,287.5414291,cheap,0.002073395,-0.006677718,0.001797388,0.00556888,0.005825932
19790930,9/30/1979,10/31/1979,317.2396851,286.2581679,cheap,0.00334638,-0.003699131,0.001882637,0.005178827,0.005811621
19791031,10/31/1979,11/30/1979,302.9831168,258.6680514,cheap,0.008829542,-0.000248179,0.002477849,0.00567451,0.006159877
19791130,11/30/1979,12/31/1979,298.0580684,248.4019615,cheap,0.012994485,0.001385666,0.002909706,0.006242776,0.006104644
19791231,12/31/1979,1/31/1980,306.7651407,263.1594657,cheap,0.008495903,0.000972698,0.002255895,0.006061979,0.006057409
19800131,1/31/1980,2/29/1980,311.2891814,269.5757718,cheap,0.006328164,0.001482079,0.002691827,0.006554313,0.00564377
19800229,2/29/1980,3/31/1980,319.2846701,282.4083842,cheap,0.000466419,0.001239943,0.003076954,0.006929283,0.005159415
19800331,3/31/1980,4/30/1980,285.7465942,220.1702144,cheap,0.01224329,0.005284027,0.004732059,0.008682353,0.006241161
19800430,4/30/1980,5/31/1980,278.139715,204.7710796,cheap,0.014715228,0.006888393,0.005222156,0.008812611,0.006448972
19800531,5/31/1980,6/30/1980,288.1464335,221.4534756,cheap,0.009467094,0.006855171,0.004969891,0.008344891,0.006430058
19800630,6/30/1980,7/31/1980,303.4322113,247.7603309,cheap,0.0048412,0.00573363,0.004425198,0.008186897,0.006194769
19800731,7/31/1980,8/31/1980,317.3566878,271.5006637,cheap,-0.001811641,0.004487388,0.003967965,0.007963395,0.005783325
19800831,8/31/1980,9/30/1980,324.9580776,283.6916454,cheap,-0.004055442,0.002982543,0.003181943,0.008340793,0.004805751
19800930,9/30/1980,10/31/1980,330.2381787,292.0328434,cheap,-0.013763473,0.003217371,0.002497874,0.007696775,0.004209472
19801031,10/31/1980,11/30/1980,336.8479328,302.2989333,cheap,-0.014498789,0.00267853,0.002302424,0.005900827,0.00377559
19801130,11/30/1980,12/31/1980,348.3550241,320.9062211,cheap,-0.01539173,0.001285591,0.002685256,0.003896837,0.003698836
19801231,12/31/1980,1/31/1981,339.6899449,304.2238251,cheap,-0.012905333,0.001834967,0.003872783,0.004005073,0.004260264
